workerid,rt,trial_type,actual_utterance,name,refexp,gender,num_objects,object,effect,actual_cause,object_level,targetpos,stimtype,slider_id,quantifier,actual_effect_question,cause,response,other_gender,slide_number_in_experiment
47,10923,cause_effect_prior,"""All of the shopping carts rolled.""",Dorothy,NA,F,15,shopping carts,rolled,Dorothy pushed  15 shopping carts.,object_mid,NA,NA,none,All,How many shopping carts rolled?,pushed __,0.47,F,16
47,10923,cause_effect_prior,"""All of the shopping carts rolled.""",Dorothy,NA,F,15,shopping carts,rolled,Dorothy pushed  15 shopping carts.,object_mid,NA,NA,lower_half,All,How many shopping carts rolled?,pushed __,0.55,F,16
47,10923,cause_effect_prior,"""All of the shopping carts rolled.""",Dorothy,NA,F,15,shopping carts,rolled,Dorothy pushed  15 shopping carts.,object_mid,NA,NA,upper_half,All,How many shopping carts rolled?,pushed __,0.65,F,16
47,10923,cause_effect_prior,"""All of the shopping carts rolled.""",Dorothy,NA,F,15,shopping carts,rolled,Dorothy pushed  15 shopping carts.,object_mid,NA,NA,all,All,How many shopping carts rolled?,pushed __,0.79,F,16
47,13917,cause_effect_prior,"""Some of the bottles of hand soap froze.""",Anna,NA,F,15,bottles of hand soap,froze,Anna put  15 bottles of hand soap  in the freezer.,object_low,NA,NA,none,Some,How many bottles of hand soap froze?,put __ in the freezer,0.03,F,17
47,13917,cause_effect_prior,"""Some of the bottles of hand soap froze.""",Anna,NA,F,15,bottles of hand soap,froze,Anna put  15 bottles of hand soap  in the freezer.,object_low,NA,NA,lower_half,Some,How many bottles of hand soap froze?,put __ in the freezer,0.4,F,17
47,13917,cause_effect_prior,"""Some of the bottles of hand soap froze.""",Anna,NA,F,15,bottles of hand soap,froze,Anna put  15 bottles of hand soap  in the freezer.,object_low,NA,NA,upper_half,Some,How many bottles of hand soap froze?,put __ in the freezer,0.45,F,17
47,13917,cause_effect_prior,"""Some of the bottles of hand soap froze.""",Anna,NA,F,15,bottles of hand soap,froze,Anna put  15 bottles of hand soap  in the freezer.,object_low,NA,NA,all,Some,How many bottles of hand soap froze?,put __ in the freezer,0.75,F,17
47,14390,cause_effect_prior,"""Some of the notebooks landed flat.""",Anthony,NA,M,15,notebooks,landed flat,Anthony tossed  15 notebooks.,object_low,NA,NA,none,Some,How many notebooks landed flat?,tossed __,0.19,F,18
47,14390,cause_effect_prior,"""Some of the notebooks landed flat.""",Anthony,NA,M,15,notebooks,landed flat,Anthony tossed  15 notebooks.,object_low,NA,NA,lower_half,Some,How many notebooks landed flat?,tossed __,0.32,F,18
47,14390,cause_effect_prior,"""Some of the notebooks landed flat.""",Anthony,NA,M,15,notebooks,landed flat,Anthony tossed  15 notebooks.,object_low,NA,NA,upper_half,Some,How many notebooks landed flat?,tossed __,0.53,F,18
47,14390,cause_effect_prior,"""Some of the notebooks landed flat.""",Anthony,NA,M,15,notebooks,landed flat,Anthony tossed  15 notebooks.,object_low,NA,NA,all,Some,How many notebooks landed flat?,tossed __,0.45,F,18
47,9593,cause_effect_prior,"""Typical.""",Daniel,NA,M,15,sunglasses,broke,Daniel ran  15 sunglasses  over with a car.,object_high,NA,NA,none,short_filler,How many sunglasses broke?,ran __ over with a car,0.01,F,19
47,9593,cause_effect_prior,"""Typical.""",Daniel,NA,M,15,sunglasses,broke,Daniel ran  15 sunglasses  over with a car.,object_high,NA,NA,lower_half,short_filler,How many sunglasses broke?,ran __ over with a car,0.97,F,19
47,9593,cause_effect_prior,"""Typical.""",Daniel,NA,M,15,sunglasses,broke,Daniel ran  15 sunglasses  over with a car.,object_high,NA,NA,upper_half,short_filler,How many sunglasses broke?,ran __ over with a car,0.96,F,19
47,9593,cause_effect_prior,"""Typical.""",Daniel,NA,M,15,sunglasses,broke,Daniel ran  15 sunglasses  over with a car.,object_high,NA,NA,all,short_filler,How many sunglasses broke?,ran __ over with a car,0.94,F,19
47,12581,cause_effect_prior,"""None of the butterflies ate the seeds.""",Margaret,NA,F,15,butterflies,ate the seeds,Margaret left seeds out for  15 butterflies.,object_mid,NA,NA,none,None,How many butterflies ate the seeds?,left seeds out for __,0.02,F,20
47,12581,cause_effect_prior,"""None of the butterflies ate the seeds.""",Margaret,NA,F,15,butterflies,ate the seeds,Margaret left seeds out for  15 butterflies.,object_mid,NA,NA,lower_half,None,How many butterflies ate the seeds?,left seeds out for __,0.51,F,20
47,12581,cause_effect_prior,"""None of the butterflies ate the seeds.""",Margaret,NA,F,15,butterflies,ate the seeds,Margaret left seeds out for  15 butterflies.,object_mid,NA,NA,upper_half,None,How many butterflies ate the seeds?,left seeds out for __,0.56,F,20
47,12581,cause_effect_prior,"""None of the butterflies ate the seeds.""",Margaret,NA,F,15,butterflies,ate the seeds,Margaret left seeds out for  15 butterflies.,object_mid,NA,NA,all,None,How many butterflies ate the seeds?,left seeds out for __,0.74,F,20
47,9053,cause_effect_prior,"""All of the fireworks exploded.""",Kimberly,NA,F,15,fireworks,exploded,Kimberly lit  15 fireworks.,object_mid,NA,NA,none,All,How many fireworks exploded?,lit __,0.01,F,21
47,9053,cause_effect_prior,"""All of the fireworks exploded.""",Kimberly,NA,F,15,fireworks,exploded,Kimberly lit  15 fireworks.,object_mid,NA,NA,lower_half,All,How many fireworks exploded?,lit __,0.97,F,21
47,9053,cause_effect_prior,"""All of the fireworks exploded.""",Kimberly,NA,F,15,fireworks,exploded,Kimberly lit  15 fireworks.,object_mid,NA,NA,upper_half,All,How many fireworks exploded?,lit __,0.97,F,21
47,9053,cause_effect_prior,"""All of the fireworks exploded.""",Kimberly,NA,F,15,fireworks,exploded,Kimberly lit  15 fireworks.,object_mid,NA,NA,all,All,How many fireworks exploded?,lit __,0.98,F,21
47,10887,cause_effect_prior,"""Some of the matches burnt.""",Jack,NA,M,15,matches,burnt,Jack threw  15 matches  into a fire.,object_high,NA,NA,none,Some,How many matches burnt?,threw __ into a fire,0,F,22
47,10887,cause_effect_prior,"""Some of the matches burnt.""",Jack,NA,M,15,matches,burnt,Jack threw  15 matches  into a fire.,object_high,NA,NA,lower_half,Some,How many matches burnt?,threw __ into a fire,0.99,F,22
47,10887,cause_effect_prior,"""Some of the matches burnt.""",Jack,NA,M,15,matches,burnt,Jack threw  15 matches  into a fire.,object_high,NA,NA,upper_half,Some,How many matches burnt?,threw __ into a fire,0.98,F,22
47,10887,cause_effect_prior,"""Some of the matches burnt.""",Jack,NA,M,15,matches,burnt,Jack threw  15 matches  into a fire.,object_high,NA,NA,all,Some,How many matches burnt?,threw __ into a fire,0.98,F,22
47,15015,cause_effect_prior,"""Some of the pinecones decomposed.""",James,NA,M,15,pinecones,decomposed,James put  15 pinecones  in a compost pile for a month.,object_mid,NA,NA,none,Some,How many pinecones decomposed?,put __ in a compost pile for a month,0.01,F,23
47,15015,cause_effect_prior,"""Some of the pinecones decomposed.""",James,NA,M,15,pinecones,decomposed,James put  15 pinecones  in a compost pile for a month.,object_mid,NA,NA,lower_half,Some,How many pinecones decomposed?,put __ in a compost pile for a month,0.69,F,23
47,15015,cause_effect_prior,"""Some of the pinecones decomposed.""",James,NA,M,15,pinecones,decomposed,James put  15 pinecones  in a compost pile for a month.,object_mid,NA,NA,upper_half,Some,How many pinecones decomposed?,put __ in a compost pile for a month,0.75,F,23
47,15015,cause_effect_prior,"""Some of the pinecones decomposed.""",James,NA,M,15,pinecones,decomposed,James put  15 pinecones  in a compost pile for a month.,object_mid,NA,NA,all,Some,How many pinecones decomposed?,put __ in a compost pile for a month,0.99,F,23
47,16726,cause_effect_prior,"""Some of the backpacks blew away.""",Benjamin,NA,M,15,backpacks,blew away,Benjamin left  15 backpacks  on a table on a windy day.,object_low,NA,NA,none,Some,How many backpacks blew away?,left __ on a table on a windy day,0.01,F,24
47,16726,cause_effect_prior,"""Some of the backpacks blew away.""",Benjamin,NA,M,15,backpacks,blew away,Benjamin left  15 backpacks  on a table on a windy day.,object_low,NA,NA,lower_half,Some,How many backpacks blew away?,left __ on a table on a windy day,0.59,F,24
47,16726,cause_effect_prior,"""Some of the backpacks blew away.""",Benjamin,NA,M,15,backpacks,blew away,Benjamin left  15 backpacks  on a table on a windy day.,object_low,NA,NA,upper_half,Some,How many backpacks blew away?,left __ on a table on a windy day,0.63,F,24
47,16726,cause_effect_prior,"""Some of the backpacks blew away.""",Benjamin,NA,M,15,backpacks,blew away,Benjamin left  15 backpacks  on a table on a windy day.,object_low,NA,NA,all,Some,How many backpacks blew away?,left __ on a table on a windy day,0.87,F,24
48,4547,speakerreliability,NA,NA,green monster with the scarf and the two big teeth,NA,NA,NA,NA,NA,NA,sx_v2,overinformative,NA,NA,NA,NA,sx_v2,NA,3
48,2312,speakerreliability,NA,NA,purple monster with the red hat who&quotechars grinning sideways,NA,NA,NA,NA,NA,NA,s1_v1,overinformative,NA,NA,NA,NA,s1_v1,NA,4
48,9201,speakerreliability,NA,NA,robot,NA,NA,NA,NA,NA,NA,s1_vx,underinformative,NA,NA,NA,NA,s1_vx,NA,5
48,2421,speakerreliability,NA,NA,guy with the red hat,NA,NA,NA,NA,NA,NA,s1_v1,underinformative,NA,NA,NA,NA,s1_v2,NA,6
48,1390,speakerreliability,NA,NA,purple monster,NA,NA,NA,NA,NA,NA,sx_v1,underinformative,NA,NA,NA,NA,sx_v1,NA,7
48,4890,speakerreliability,NA,NA,robot with the blue hat and the buttons,NA,NA,NA,NA,NA,NA,s2_vx,overinformative,NA,NA,NA,NA,s2_vx,NA,8
48,54251,cause_effect_prior,"""What a great way to reduce trash.""",William,NA,M,15,soda cans,decomposed,William put  15 soda cans  in a compost pile for a month.,object_low,NA,NA,none,long_filler,How many soda cans decomposed?,put __ in a compost pile for a month,0.99,M,10
48,54252,cause_effect_prior,"""What a great way to reduce trash.""",William,NA,M,15,soda cans,decomposed,William put  15 soda cans  in a compost pile for a month.,object_low,NA,NA,lower_half,long_filler,How many soda cans decomposed?,put __ in a compost pile for a month,0,M,10
48,54252,cause_effect_prior,"""What a great way to reduce trash.""",William,NA,M,15,soda cans,decomposed,William put  15 soda cans  in a compost pile for a month.,object_low,NA,NA,upper_half,long_filler,How many soda cans decomposed?,put __ in a compost pile for a month,0,M,10
48,54252,cause_effect_prior,"""What a great way to reduce trash.""",William,NA,M,15,soda cans,decomposed,William put  15 soda cans  in a compost pile for a month.,object_low,NA,NA,all,long_filler,How many soda cans decomposed?,put __ in a compost pile for a month,0,M,10
48,11373,cause_effect_prior,"""None of the cakes stuck to the wall.""",Ruth,NA,F,15,cakes,stuck to the wall,Ruth threw  15 cakes  against a wall.,object_mid,NA,NA,none,None,How many cakes stuck to the wall?,threw __ against a wall,1,M,11
48,11373,cause_effect_prior,"""None of the cakes stuck to the wall.""",Ruth,NA,F,15,cakes,stuck to the wall,Ruth threw  15 cakes  against a wall.,object_mid,NA,NA,lower_half,None,How many cakes stuck to the wall?,threw __ against a wall,0,M,11
48,11373,cause_effect_prior,"""None of the cakes stuck to the wall.""",Ruth,NA,F,15,cakes,stuck to the wall,Ruth threw  15 cakes  against a wall.,object_mid,NA,NA,upper_half,None,How many cakes stuck to the wall?,threw __ against a wall,0,M,11
48,11373,cause_effect_prior,"""None of the cakes stuck to the wall.""",Ruth,NA,F,15,cakes,stuck to the wall,Ruth threw  15 cakes  against a wall.,object_mid,NA,NA,all,None,How many cakes stuck to the wall?,threw __ against a wall,0,M,11
48,28136,cause_effect_prior,"""Some of the napkins blew away.""",Richard,NA,M,15,napkins,blew away,Richard left  15 napkins  on a table on a windy day.,object_high,NA,NA,none,Some,How many napkins blew away?,left __ on a table on a windy day,0,M,12
48,28136,cause_effect_prior,"""Some of the napkins blew away.""",Richard,NA,M,15,napkins,blew away,Richard left  15 napkins  on a table on a windy day.,object_high,NA,NA,lower_half,Some,How many napkins blew away?,left __ on a table on a windy day,0.84,M,12
48,28136,cause_effect_prior,"""Some of the napkins blew away.""",Richard,NA,M,15,napkins,blew away,Richard left  15 napkins  on a table on a windy day.,object_high,NA,NA,upper_half,Some,How many napkins blew away?,left __ on a table on a windy day,0.84,M,12
48,28136,cause_effect_prior,"""Some of the napkins blew away.""",Richard,NA,M,15,napkins,blew away,Richard left  15 napkins  on a table on a windy day.,object_high,NA,NA,all,Some,How many napkins blew away?,left __ on a table on a windy day,0.84,M,12
48,16611,cause_effect_prior,"""All of the sugar cubes dissolved.""",Carol,NA,F,15,sugar cubes,dissolved,Carol put  15 sugar cubes  in a bucket of water.,object_high,NA,NA,none,All,How many sugar cubes dissolved?,put __ in a bucket of water,0,M,13
48,16611,cause_effect_prior,"""All of the sugar cubes dissolved.""",Carol,NA,F,15,sugar cubes,dissolved,Carol put  15 sugar cubes  in a bucket of water.,object_high,NA,NA,lower_half,All,How many sugar cubes dissolved?,put __ in a bucket of water,0.53,M,13
48,16611,cause_effect_prior,"""All of the sugar cubes dissolved.""",Carol,NA,F,15,sugar cubes,dissolved,Carol put  15 sugar cubes  in a bucket of water.,object_high,NA,NA,upper_half,All,How many sugar cubes dissolved?,put __ in a bucket of water,0.78,M,13
48,16611,cause_effect_prior,"""All of the sugar cubes dissolved.""",Carol,NA,F,15,sugar cubes,dissolved,Carol put  15 sugar cubes  in a bucket of water.,object_high,NA,NA,all,All,How many sugar cubes dissolved?,put __ in a bucket of water,0.78,M,13
48,30382,cause_effect_prior,"""All of the butterflies ate the seeds.""",Ronald,NA,M,15,butterflies,ate the seeds,Ronald left seeds out for  15 butterflies.,object_mid,NA,NA,none,All,How many butterflies ate the seeds?,left seeds out for __,0,M,14
48,30382,cause_effect_prior,"""All of the butterflies ate the seeds.""",Ronald,NA,M,15,butterflies,ate the seeds,Ronald left seeds out for  15 butterflies.,object_mid,NA,NA,lower_half,All,How many butterflies ate the seeds?,left seeds out for __,0.44,M,14
48,30382,cause_effect_prior,"""All of the butterflies ate the seeds.""",Ronald,NA,M,15,butterflies,ate the seeds,Ronald left seeds out for  15 butterflies.,object_mid,NA,NA,upper_half,All,How many butterflies ate the seeds?,left seeds out for __,0.44,M,14
48,30382,cause_effect_prior,"""All of the butterflies ate the seeds.""",Ronald,NA,M,15,butterflies,ate the seeds,Ronald left seeds out for  15 butterflies.,object_mid,NA,NA,all,All,How many butterflies ate the seeds?,left seeds out for __,1,M,14
48,14843,cause_effect_prior,"""As usual.""",Stephanie,NA,F,15,coins,landed flat,Stephanie tossed  15 coins.,object_high,NA,NA,none,short_filler,How many coins landed flat?,tossed __,0.28,M,15
48,14843,cause_effect_prior,"""As usual.""",Stephanie,NA,F,15,coins,landed flat,Stephanie tossed  15 coins.,object_high,NA,NA,lower_half,short_filler,How many coins landed flat?,tossed __,0.58,M,15
48,14843,cause_effect_prior,"""As usual.""",Stephanie,NA,F,15,coins,landed flat,Stephanie tossed  15 coins.,object_high,NA,NA,upper_half,short_filler,How many coins landed flat?,tossed __,0.58,M,15
48,14843,cause_effect_prior,"""As usual.""",Stephanie,NA,F,15,coins,landed flat,Stephanie tossed  15 coins.,object_high,NA,NA,all,short_filler,How many coins landed flat?,tossed __,0.58,M,15
48,10422,cause_effect_prior,"""Some people just love destruction.""",Gregory,NA,M,15,shelves,fell down,Gregory punched  15 shelves.,object_low,NA,NA,none,long_filler,How many shelves fell down?,punched __,0.1,M,16
48,10422,cause_effect_prior,"""Some people just love destruction.""",Gregory,NA,M,15,shelves,fell down,Gregory punched  15 shelves.,object_low,NA,NA,lower_half,long_filler,How many shelves fell down?,punched __,0.3,M,16
48,10422,cause_effect_prior,"""Some people just love destruction.""",Gregory,NA,M,15,shelves,fell down,Gregory punched  15 shelves.,object_low,NA,NA,upper_half,long_filler,How many shelves fell down?,punched __,0.72,M,16
48,10422,cause_effect_prior,"""Some people just love destruction.""",Gregory,NA,M,15,shelves,fell down,Gregory punched  15 shelves.,object_low,NA,NA,all,long_filler,How many shelves fell down?,punched __,0.72,M,16
48,10377,cause_effect_prior,"""None of the shirts ripped.""",Angela,NA,F,15,shirts,ripped,Angela used  15 shirts  as dog toys.,object_mid,NA,NA,none,None,How many shirts ripped?,used __ as dog toys,1,M,17
48,10377,cause_effect_prior,"""None of the shirts ripped.""",Angela,NA,F,15,shirts,ripped,Angela used  15 shirts  as dog toys.,object_mid,NA,NA,lower_half,None,How many shirts ripped?,used __ as dog toys,0,M,17
48,10377,cause_effect_prior,"""None of the shirts ripped.""",Angela,NA,F,15,shirts,ripped,Angela used  15 shirts  as dog toys.,object_mid,NA,NA,upper_half,None,How many shirts ripped?,used __ as dog toys,0,M,17
48,10377,cause_effect_prior,"""None of the shirts ripped.""",Angela,NA,F,15,shirts,ripped,Angela used  15 shirts  as dog toys.,object_mid,NA,NA,all,None,How many shirts ripped?,used __ as dog toys,0,M,17
48,10837,cause_effect_prior,"""Some of the candles exploded.""",Mary,NA,F,15,candles,exploded,Mary lit  15 candles.,object_low,NA,NA,none,Some,How many candles exploded?,lit __,0,M,18
48,10837,cause_effect_prior,"""Some of the candles exploded.""",Mary,NA,F,15,candles,exploded,Mary lit  15 candles.,object_low,NA,NA,lower_half,Some,How many candles exploded?,lit __,0.5,M,18
